times_suggested	from_opus	mod	from	via	to_pillar	motif	consensus	verdicts	hook
2	False	farm_and_charm	farm_and_charm:butter or farm_and_charm:cream variants	create_factory mixing/pressing	create	M-12	REJECT	{'REJECT': 2}	create_factory already consumes cream and dairy via create:mixing — this edge exists implicitly through create_factory's
2	False	farm_and_charm	farm_and_charm:butter / farm_and_charm:eggs (husbandry surplus)	minecolonies huts/requests	economy	M-28	ACCEPT	{'ACCEPT': 2}	a MineColonies Cook/Farmer hut requests butter and eggs for colony upkeep, so husbandry surplus feeds the colony route a
2	True	farm_and_charm	barley/oat	vinery:apple_fermenting or alcohol_industry:alcohol_boiling	economy	M-35	ACCEPT	{'ACCEPT': 2}	barley mash sits and ferments — grain growers supply the brewing trade, aging pulls a grain surplus into time-value
1	True	farm_and_charm	farm_and_charm:butter / dairy	occultism:spirit_fire or ars imbuement	magic	M-11	REJECT	{'REJECT': 1}	no coherent reason a churned butter is a magic reagent; forced organic→magic edge with tone clash (wholesome farmstead v
1	False	farm_and_charm	farm_and_charm:fertilized_farmland	any Create or magic method	create		REJECT	{'REJECT': 1}	fertilized farmland is a placed block, not a material; no method routes a block type — no-motif, leave alone.
1	False	farm_and_charm		farm_and_charm:mincer (the mincer accepts foreign meats by tag and grinds them to ground_meat — an inbound foreign-material sink nobody has used)	survival	M-12	ACCEPT	{'ACCEPT': 1}	bear meat from Alex's Mobs through Farm & Charm's mincer yields ground meat for farmhouse recipes — exotic hunts feed th
1	False	farm_and_charm		farm_and_charm:drying (drying rack preserves crops to shift their season — a preservation hop that makes out-of-season grains available as a dried intermediate for magic/Create processing)	survival	M-16	ACCEPT	{'ACCEPT': 1}	dry surplus summer barley during harvest and process it year-round; Serene Seasons' scarcity met by the farm's own dryin
1	False	farm_and_charm	farm_and_charm crops (cabbage/onion/corn/tomato via shared c:tags)	farm_and_charm:mincer → create:mixing	create	M-12	REJECT	{'REJECT': 1}	the shared c:tags already allow FD/Farm&Charm to interoperate at the recipe level; adding a Create:mixing step on top of
1	False	farm_and_charm	farm_and_charm:barley / farm_and_charm:oat (grain crops)	recipe (create:milling)	create	M-03	REJECT	{'REJECT': 1}	M-03 is the ore-doubling motif — grains are not ores. M-12 (processing-chain pull) is the correct motif here; keeping M-
1	False	farm_and_charm	farm_and_charm:chicken_coop (auto-collects eggs, like a bee-nest mechanic)	create:mechanical_harvesting or logistics chain feed	create	M-12	REJECT	{'REJECT': 1}	the chicken coop is a passive producer block, not a recipe-type that can be routed through a Create method; connecting i
1	False	farm_and_charm	farm_and_charm crops (lettuce, corn, tomato — c:crops/tomato, c:crops/corn, c:crops/cabbage tags)	serene seasons gating (farm_and_charm crops are seasonal)	survival	M-16	REJECT	{'REJECT': 1}	this is the existing survival anchor (farmhand crops already belong there); M-16 would be strengthening the same pillar,
1	False	farm_and_charm	farm_and_charm:feeding_trough (animal husbandry)	minecolonies composting or zero_waste	create		REJECT	{'REJECT': 1}	no-motif — while the feeding trough as a colony livestock building is thematically adjacent to MineColonies, there's no 
1	False	farm_and_charm	farm_and_charm feast dishes (farmers_breakfast_block, baked_lamb_ham_block, etc.)	farm_and_charm:roaster/stove → extradelight:vat ferment → alcoholic derivative	economy	M-12	ACCEPT	{'ACCEPT': 1}	running farm_and_charm's grain surplus through the extradelight vat produces malt/fermented goods that chain into the br
1	False	farm_and_charm	farm_and_charm:chicken_coop (auto egg collection)	create:conveyor / mechanical arm	create	M-05	REJECT	{'REJECT': 1}	M-05 is native-method gating (a mod's flagship built in its own machine, gated on Create); the chicken_coop collects egg
1	False	farm_and_charm	farm_and_charm:nettle_tea / ribwort_tea	ars_nouveau:imbuement or irons_spellbooks:alchemist_cauldron_brew	magic	M-10	REJECT	{'REJECT': 1}	herbal teas as magic reagents are thematically adjacent (folk herbalism → alchemy), but these are *everyday* tier food i
1	False	farm_and_charm	farm_and_charm:mincer / roaster recipes	farmersdelight:cutting (cross-tag)	survival	M-12	ACCEPT	{'ACCEPT': 1}	the mincer and FD's cutting board share crop tags (cabbage/onion/tomato) — confirming recipes work cross-mod is the weav
1	False	farm_and_charm	farm_and_charm:fertilized_farmland	create:mixing (bonemeal + compost)	create	M-12	REJECT	{'REJECT': 1}	fertilized farmland is a placed block, not a craftable material to route through a method — method-pull doesn't apply he
1	False	farm_and_charm	farm_and_charm:barley / farm_and_charm:oat (grains)	farm_and_charm:drying + vinery:wine_fermentation	survival	M-35	ACCEPT	{'ACCEPT': 1}	dried barley → fermented barley ale via Vinery aging — a maturation chain that creates an aging-specialist niche and lin
1	False	farm_and_charm	farm_and_charm:barley (grain straw byproduct)	create:haunting	magic	M-19	REJECT	{'REJECT': 1}	no coherent "haunted barley straw" output — forcing a soul-fire route on grain waste has no thematic grounding; no downs
1	False	farm_and_charm	farm_and_charm grain/meat (bulk commodity)	aeronautics/logistics	aeronautics	M-31	REJECT	{'REJECT': 1}	grain and butter are low-density; M-31 targets bulk goods that *require* logistics at scale — food is the ambient case, 
1	False	farm_and_charm	barley / oat (out-of-season)	config tie (Serene Seasons fertility)	survival	M-16	ACCEPT	{'ACCEPT': 1}	slot barley as a spring/summer crop and oat as autumn-only in Serene Seasons config; out-of-season grain becomes genuine
1	False	farm_and_charm	mincer-ground meat / butter / eggs	farm_and_charm:mincer + farmersdelight:cooking	survival	M-12	ACCEPT	{'ACCEPT': 1}	Farm & Charm's mincer outputs feed directly into Farmer's Delight cooking recipes (shared crop c:tags already establishe
1	False	farm_and_charm	farm_and_charm:butter / eggs (steady animal-husbandry output)	create_cheese:maturing	economy	M-35	ACCEPT	{'ACCEPT': 1}	butter + eggs + milk → aged farmstead goods (cheese, butter-cured products) via the maturing rack; the time-cost creates
1	False	farm_and_charm	farm_and_charm crops (cabbage, corn, onion, tomato — shared c:tags with FarmersDelight)	minecolonies:composting	economy	M-28	ACCEPT	{'ACCEPT': 1}	MineColonies composter hut requests crop waste as compost input; farm_and_charm's rich crop variety gives the colony a s
1	False	farm_and_charm	farm_and_charm:mincer outputs (ground meat, patties)	farmersdelight:cooking → create:milling → create:mixing (flour + fat → pastry dough)	create	M-12	ACCEPT	{'ACCEPT': 1}	mincer ground meat + farm_and_charm flour (milled via Create Millstone) combine in a FarmersDelight/ExtraDelight cooking
1	False	farm_and_charm	farm_and_charm surplus food	M-26 consumption (crew upkeep on airships)	aeronautics	M-26	ACCEPT	{'ACCEPT': 1}	Create Aeronautics ships need crew fed during long cargo runs; farm_and_charm's diverse cooked meals are the premium cre
1	False	farm_and_charm	butter/eggs surplus	farmersdelight:cooking or extradelight:evaporator	survival	M-12	ACCEPT	{'ACCEPT': 1}	animal husbandry output fuels a cooking chain deeper than raw bread — the farm feeds the kitchen feeds the diet system
1	False	farm_and_charm	meat/animal-husbandry surplus	minecolonies request / provisioning	economy	M-28	ACCEPT	{'ACCEPT': 1}	a colony's cook hut requests meat and grain from a farm specialist — the colony route locks these as tradeable basics
1	False	farm_and_charm	animal drops (goat_fur, hoglin_hide)	cold_sweat sewing table (cross-mod insulation)	survival	M-26	ACCEPT	{'ACCEPT': 1}	farm animals yield insulating pelts — the husbandry loop meets Cold Sweat's pressure directly; player eats AND stays war
1	False	farm_and_charm	farm_and_charm processed foods (bread, butter, pasta)	MineColonies composting / zero_waste	create	M-32	REJECT	{'REJECT': 1}	farm waste → compost is ambient and too low-signal; M-32 (byproduct→input) is better served by more distinctive process 
1	False	farm_and_charm	farm_and_charm:chicken_coop + farm_and_charm:feeding_trough	MineColonies Farmer's hut config (M-28)	economy	M-28	ACCEPT	{'ACCEPT': 1}	the colony farmer runs the grain fields and chicken coops at scale — the settlement is the server's food wholesaler, fas
1	False	farm_and_charm	farm_and_charm food output	M-26 food consumption	survival	M-26	ACCEPT	{'ACCEPT': 1}	meals are eaten, not stockpiled forever — continuous farm demand means the food specialist always has customers; the die
1	False	farm_and_charm	farm_and_charm seasonal crops (lettuce/corn/barley — grows in season; reduced off-season via Serene Seasons config)	serene seasons gate on farm_and_charm crop yield	survival	M-16	ACCEPT	{'ACCEPT': 1}	Barley and oat are cold-weather cereals; lettuce and corn are warm-season crops — Serene Seasons already gates vanilla c
1	True	farm_and_charm	barley/oat (grain)	create_central_kitchen / farmersdelight:cooking	create	M-29	ACCEPT	{'ACCEPT': 1}	barley/oat feed Create's Central Kitchen mechanical-cooking automation (this farm is a grain producer; CCK automates the
1	True	farm_and_charm	feeding-trough/coop husbandry surplus (meat/eggs/butter)	minecolonies request	economy	M-28	ACCEPT	{'ACCEPT': 1}	a colony's cooks/restaurant want bulk eggs, butter and meat — the "feed-for-more-drops" husbandry loop becomes a colony-
1	True	farm_and_charm	fertilized farmland / soil boost	—	—		REJECT	{'REJECT': 1}	growth-boost soil is an everyday self-contained farming convenience; no method WANTS it and forcing a Create/magic tie w
1	False	farm_and_charm	farm_and_charm:nettle_tea / ribwort_tea (herbal teas, craft-consumable)	diet system consumption (AppleSeed groups — teas satisfy a Sugars/Grains group)	survival	M-26	ACCEPT	{'ACCEPT': 1}	herbal teas are consumables that satisfy a diet group in AppleSeed Edition, creating ongoing demand on the herb-farming 
1	False	farm_and_charm	exotic mob meats (alexsmobs/mowziesmobs combat drops tagged c:meats)	farm_and_charm:mincer accepting foreign meats by tag → ground meat for farmhouse recipes	survival	M-29	ACCEPT	{'ACCEPT': 1}	the fighter who drops a rare Mowzie mob brings its meat to the farmstead mincer — combat-route output feeds the food-pro
1	False	farm_and_charm	farm_and_charm dried grains (barley/oat preserved via farm_and_charm:drying during harvest season)	farm_and_charm:drying → stored as out-of-season supply held by a preservation specialist	economy	M-35	ACCEPT	{'ACCEPT': 1}	the drying rack turns peak-harvest grain into off-season commodity — the farmstead that dries summer barley becomes the 
15	False	mcwroofs	mcwroofs stone/brick/andesite roof variants	create:crushing	create	M-04	REJECT	{'ACCEPT': 9, 'REJECT': 11}	misplaced stone-roof blocks can be salvaged back to gravel and an XP nugget in the Crushing Wheels — the standard Create
6	True	mcwroofs	stone/brick/andesite/deepslate roof variants	create:crushing	create	M-04	ACCEPT	{'ACCEPT': 3, 'REJECT': 3}	a dismantled stone roof yields gravel and a glint of experience — the hundreds of stone-family roof blocks fold into Cre
3	False	mcwroofs	mcwroofs:*_roof (stone/brick/andesite variants)	recipe (create:crushing)	create	M-04	ACCEPT	{'ACCEPT': 2, 'REJECT': 2}	a demolished roof crushes back to gravel + rubble — a lossy but coherent reclaim step; limit to stone/masonry types (not
2	False	mcwroofs	mcwroofs roof blocks	minecolonies colony building supply	economy	M-28	REJECT	{'REJECT': 1, 'ACCEPT': 1}	any decorative block can be used in colony builds; there is no exclusive or gated demand that earns an economy anchor he
1	False	mcwroofs	wooden roof variants	create:crushing	create	M-04	REJECT	{'REJECT': 1}	crushing wooden planks returns… planks; M-04 is specifically stone/metal deco recycle (lossy to gravel + xp); wood has n
1	False	mcwroofs	mcwroofs wood roof variants	woodworks:sawmill (wood roof offcuts back to boards/planks)	survival	M-12	REJECT	{'REJECT': 1}	woodworks:sawmill is a stonecutter-for-wood not a recycler; routing roof blocks through a sawmill to reclaim planks does
1	False	mcwroofs	mcwroofs:stone/brick/terracotta roof variants	create:crushing	create	M-04	ACCEPT	{'ACCEPT': 1}	A roof block crushed back to rubble and an XP nugget keeps the deco-palette in the Create recycling loop — a builder who
1	False	mcwroofs	stone/brick/terracotta roof variants → create:crushing back to gravel/stone dust + xp nugget	create:crushing	create	M-04	ACCEPT	{'ACCEPT': 1, 'REJECT': 1}	a demolished stone roof goes through the crusher — deco material flows back into the production web. Scope: stone/brick/
1	False	mcwroofs	mcwroofs:*_brick_roof / *_stone_roof / *_andesite_roof (stone-material variants)	create:crushing	create	M-04	ACCEPT	{'ACCEPT': 1}	Stone and brick roofing tiles are a natural crush target — a demolition or recycling chain crushes them back to gravel/c
1	False	mcwroofs	mcwroofs:*_plank*_roof / *_wood_roof (wood variants)	create:crushing	create	M-04	REJECT	{'REJECT': 1}	Wood-based roofs crushing to sawdust/sticks is low-signal noise; M-04 is established for stone/metal deco. 600-block who
1	True	mcwroofs	roof blocks	economy demand-gate	economy		REJECT	{'REJECT': 1}	bulk vanilla-material deco; no demand-gate, bare-sell only. Decoration is a sanctioned support anchor.
1	False	mcwroofs	wood roof variants	create:crushing	create	M-04	REJECT	{'REJECT': 1}	wood crush to planks is trivially bypassed by plain crafting; no real demand-gating, just clutter on 600+ wood SKUs — co
1	False	mcwroofs	mcwroofs:*	create:mechanical_crafting	create	M-05	REJECT	{'REJECT': 1}	locking roof blocks behind Create mechanical crafting makes no sense architecturally — a sloped roof piece is an everyda
1	False	mcwroofs	mcwroofs:*stone/brick/terracotta roof blocks	create:crushing	create	M-04	REJECT	{'REJECT': 1}	the dossier itself flags this as WEAK and notes that a wholesale 600-block crush pass is low-value busywork — depth does
1	False	mcwroofs	mcwroofs:*_roof (any subset — stone/clay types)	loot-seed	survival	M-02	REJECT	{'REJECT': 1}	roof blocks seeded into mob loot tables is incoherent — a roof tile is not a mob drop. No plausible in-world reason for 
24	False	occultengineering	occultengineering:sterling_silver (ingot, Create-processed scarcity)	create:crushing → numismatics vendor/mint	economy	M-08	ACCEPT	{'ACCEPT': 20, 'REJECT': 4}	occult alloy refined through the industrial spine enters circulation as a premium coin metal
6	False	occultengineering	occultengineering:spirit_solution	occultism:ritual or ars_nouveau:imbuement	magic	M-11	REJECT	{'REJECT': 5, 'ACCEPT': 1}	spirit_solution is the RESERVED reagent already owned by M-11 (reagent-ownership table); it's already the established oc
6	False	occultengineering	occultengineering:phlogiport (wireless item logistics)	config/recipe tie — phlogiport addresses serve cargo-routing for the aeronautics arm	aeronautics	M-29	REJECT	{'REJECT': 3, 'ACCEPT': 3}	phlogiport is in-base teleportation, not flight-route logistics; the aeronautics arm is ships, not address-teleport — to
3	False	occultengineering	occultengineering:spirit_solution (reserved occult intermediate)	occultism:spirit_trade	economy	M-18	ACCEPT	{'ACCEPT': 2, 'REJECT': 1}	Summoned spirits brokering spirit_solution as a logistics/trade good is the natural extension of M-18 — magic-as-acquisi
2	False	occultengineering	occultengineering:phlogiport (wireless item teleport)	config/worldgen tie	aeronautics		REJECT	{'REJECT': 2}	The phlogiport is Occultism-side wireless logistics (teleports packages by address). Linking it to aeronautics would be 
2	False	occultengineering	occultengineering:phlogiport (address-based wireless teleport logistics)	spirit_trade / phlogiport deployment on ships	aeronautics	M-18	REJECT	{'REJECT': 1, 'ACCEPT': 1}	this is an emergent compat question (does phlogiport work on moving contraptions?) rather than a recipe weave; it's a ru
2	False	occultengineering	occultengineering:spirit_solution (reserved occult intermediate)	occultism:ritual → require as cross-route ingredient in a Create machine recipe	economy	M-29	ACCEPT	{'ACCEPT': 2}	the Create engineer needs a vial of spirit_solution to calibrate the mechanical chamber — the ritual specialist's produc
2	False	occultengineering	occultengineering:phlogiport (wireless teleport logistics)	M-33 service-for-hire	economy	M-33	ACCEPT	{'ACCEPT': 2}	phlogiports teleport item packages by address; an occult engineer offering remote delivery contracts performs logistics 
2	False	occultengineering	occultengineering:spirit_solution (reserved occult intermediate)	create:mixing (already inbound)	create	M-19	REJECT	{'REJECT': 2}	spirit_solution is already the reserved M-11 reagent produced through Create machinery. Proposing M-19 (haunting seam) o
2	False	occultengineering	occultengineering mechanical upgrades (afrit/djinni tier)	create:sequenced_assembly	create	M-06	ACCEPT	{'ACCEPT': 2}	high-tier spirit-machine upgrades (afrit/djinni) assembled via Create sequenced-assembly as a multi-stage chain — endgam
1	False	occultengineering	occultengineering:spirit_solution	ars_nouveau:imbuement (arcane conversion)	magic	M-10	REJECT	{'REJECT': 1}	spirit_solution is reserved as the Occultism-side intermediate (M-11); cross-wiring it into Ars imbuement would double-s
1	False	occultengineering		numismatics mint	economy	M-08	REJECT	{'REJECT': 1}	sterling_silver is also occultism's primary ritual reagent; minting it to coin risks soft-locking ritual progression if 
1	False	occultengineering	occultengineering:mechanical_pulverizer (mid-game automation block)	create:sequenced_assembly	create	M-06	REJECT	{'REJECT': 1}	The pulverizer is already assembled via inbound Create methods (create:pressing/item_application etc.) at appropriate de
1	False	occultengineering	occultengineering:phlogiport (wireless logistics)	config/recipe	economy		REJECT	{'REJECT': 1}	phlogiports are a logistics device, not a tradeable commodity or economy input; no motif maps "item-teleporter → economy
1	False	occultengineering	occultengineering:phlogiport (wireless logistics block)	minecolonies colony supply unlock	create	M-15	REJECT	{'REJECT': 1}	phlogiport is a logistics infrastructure piece, not a boss drop; M-15 requires a boss-key drop as gate item. Tone mismat
1	False	occultengineering	occultengineering:sterling_silver_block (c:ingots/sterling_silver)	create:pressing → numismatics mint	economy	M-08	ACCEPT	{'ACCEPT': 1}	Sterling silver — forged from Occultism's metals through Create — is a mint-grade alloy; the occult engineer produces th
1	False	occultengineering	occultengineering:sterling_silver (pressed plate)	aeronautics construction recipe	aeronautics	M-23	REJECT	{'REJECT': 1}	Doubling sterling_silver roles risks over-burdening one material. If it's already the M-08 coin-metal, gating it also in
1	False	occultengineering	occultengineering:phlogiport (wireless item teleport)	config/design note	economy	M-18	REJECT	{'REJECT': 1}	M-18 is Occultism-native spirit logistics; phlogiport IS that mechanic (it's already the Create-automated version of Occ
1	False	occultengineering	occultengineering:phlogiport (wireless teleportation of packages)	aeronautics logistics	aeronautics	M-24	REJECT	{'REJECT': 1}	phlogiports are occult-teleportation logistics, not a mechanical drivetrain component; M-24 is for mechanical components
1	False	occultengineering	occultengineering:sterling_silver_ingot (scarce occult alloy, item/ingots/sterling_silver)	create:pressing → numismatics mint	economy	M-08	ACCEPT	{'ACCEPT': 1}	the forge that binds brass gears to spirit circles mints its own coin — sterling silver, worked by Create, becomes the o
1	False	occultengineering	occultengineering:encyclopedia_of_souls (endgame knowledge item)	occultism:ritual → colony research gate	economy	M-37	ACCEPT	{'ACCEPT': 1}	the Encyclopedia of Souls is the gateway to advanced spirit upgrades; gate a high-tier MineColonies hut unlock (e.g. Alc
1	False	occultengineering	occultengineering:phlogiport (wireless logistics)	aeronautics cargo-routing integration	aeronautics	M-33	REJECT	{'REJECT': 1}	phlogiport is wireless item teleportation, not physical logistics — it bypasses the aeronautics/train arm rather than fe
1	False	occultengineering	occultengineering:mechanical_pulverizer outputs (dusts)	create:mixing → magic reagent	magic	M-29	REJECT	{'REJECT': 1}	pulverizer is already *within* the occultengineering Create↔magic bridge; adding a second mixing step is redundant depth
1	False	occultengineering	c:ingots/sterling_silver (occultengineering's alloy)	create:crushing → numismatics mint	economy	M-08	REJECT	{'REJECT': 1}	sterling_silver is reserved as an occult intermediate alloy; using it as coin stock conflicts with its M-11 reagent role
1	False	occultengineering	occultengineering:spirit_solution	ars_nouveau:imbuement (foreign essence → source_gem chain)	magic	M-01	REJECT	{'REJECT': 1}	spirit_solution is already the reserved occult intermediate (reagent-ownership); its existing role is M-11 (book-binding
1	False	occultengineering	occultengineering sterling_silver (scarce Ag alloy from create:mixing)	create:pressing → numismatics mint	economy	M-08	REJECT	{'REJECT': 1}	sterling_silver is an occult alloy with ritual significance; redirecting it to coinage clashes tonally with the mod's el
1	False	occultengineering	occultengineering mechanical upgrades (afrit/etc.) on Occultism spirits	M-29 cross-route	create	M-29	ACCEPT	{'ACCEPT': 1}	upgrading a summoned spirit machine (afrit miner) requires Create cogs + occult reagents; neither a Create-only nor magi
1	True	occultengineering	sterling_silver ingots/blocks (its c:tag material)	create:* processing → numismatics mint	economy	M-08	REJECT	{'REJECT': 1}	sterling_silver here is a *processing intermediate inside the occult-automation chain*, not a region-scarce metal whose 
1	True	occultengineering	spirit_solution (reserved occult intermediate) + automated occult dusts	occultism:ritual / occultengineering native	magic	M-11	REJECT	{'REJECT': 1}	this is the mod's *own* anchor, not a cross-system pull — it already IS the M-05/M-11 Create×Occultism bridge. spirit_so
1	False	occultengineering	occultengineering:mechanical_pulverizer / phlogiport (automated ritual logistics)	occultism:miner → spirit_trade (M-18 service pathway)	economy	M-33	ACCEPT	{'ACCEPT': 1}	an occult-automation specialist offers ritual-processing as a paid service (spirit-pulverizing rare ores, phlogiport del
1	False	occultengineering	occultengineering:phlogiport (wireless logistics teleporter)	logistics bulk-goods movement	economy	M-31	REJECT	{'REJECT': 1}	phlogiports are a logistics-erase mechanic for the scarcity foundation — proposing them as M-31 (logistics-required bulk
1	False	occultengineering	occultengineering:spirit_solution → already reserved as occult intermediate			M-11	REWORK check	{'REWORK check': 1}	reagent-ownership table already reserves this — good, but verify no Phase 3 work proposes a second use outside M-11; fla
1	False	occultengineering	occultengineering:mechanical_pulverizer (automatable dust output)	create:crushing (parallel method — both crush ores/materials)	create	M-05	REJECT	{'REJECT': 1}	M-05 is native-method gating (mod's flagship item built in its own machine, gated on Create parts as inputs); the mechan
1	False	occultengineering	occultengineering mechanical_chamber inputs (Occultism Demon's Dream fruit / ritual reagents)	minecolonies gardener/farmer hut (farming Demon's Dream as a colony crop)	economy	M-28	ACCEPT	{'ACCEPT': 1}	a colony's gardener can cultivate Demon's Dream fruit for the occult engineer — the settlement builder grows the magic h
13	False	occultism	occultism:dimensional_mineshaft (void-dimension ore logistics)	occultism:miner	economy	M-18	ACCEPT	{'ACCEPT': 12, 'REJECT': 1}	Occultism's miner spirits acquire ores from the void and deliver them to a storage controller — magic as an acquisition/
11	True	occultism	occultism:crushing (ore doubler)	occultism:crushing	create	M-03	ACCEPT	{'ACCEPT': 10, 'REJECT': 1}	Occultism's crushing spirits double ores just like Create's Crushing Wheel — a parallel ore-doubling path that means min
10	True	occultism	foreign mob/boss drops	occultism:spirit_fire	magic	M-11	ACCEPT	{'ACCEPT': 10}	Spirit-fire as the universal transmutation furnace for foreign drops (cataclysm boss mats, brazil_legends cryptid drops,
9	False	occultism	occultism:silver_ingot (real silver, c:ingots/silver)	recipe (create:crushing)	create	M-03	ACCEPT	{'ACCEPT': 9}	Occultism's true silver through crushing wheels yields double — incentivizes Create-processing over vanilla smelting for
7	True	occultism	foreign mob drops (any c:tag mob drop)	occultism:spirit_fire	magic	M-11	ACCEPT	{'ACCEPT': 7}	dropping a common mob trophy into spirit fire transmutes it into a foliot/djinni essence — every fight feeds the ritual 
7	False	occultism	occultism:spirit_trade (summoned trader)	occultism:spirit_trade	economy	M-33	ACCEPT	{'ACCEPT': 7}	a player who has invested in Occultism summons a trader-spirit to source otherwise-unobtainable otherworld materials — t
6	False	occultism	occultism:silver_ingot (real silver, c:ingots/silver)	numismatics mint	economy	M-08	ACCEPT	{'ACCEPT': 6}	Real silver from Occultism's dimensional mines is the pack's scarce precious metal — minting it into coin makes the spir
4	False	occultism	occultism:datura (crop)	recipe (ars_nouveau:imbuement)	magic	M-10	ACCEPT	{'ACCEPT': 3, 'REJECT': 1}	datura's hallucinogenic character fits infusion into an arcane reagent — a natural bridge between Occultism's herbalism 
4	False	occultism	occultism:spirit_trade (summoned merchant)	occultism:spirit_trade → numismatics payout (KubeJS bridge on spirit_trade output)	economy	M-18	ACCEPT	{'ACCEPT': 3, 'REJECT': 1}	the bound merchant spirit deals in otherworld goods for coin — eldritch commerce joins the pack trade pillar
4	False	occultism	foreign mob/boss drops → occultism:spirit_fire or :ritual	occultism:spirit_fire / occultism:ritual	magic	M-11	ACCEPT	{'ACCEPT': 4}	throwing a rare mob drop into the spirit-fire transmutes it into an essence — the ritual circle is the organic-to-magic 
4	False	occultism	occultism:datura (crop)	create:milling	create	M-12	REJECT	{'REJECT': 2, 'ACCEPT': 2}	datura is primarily a ritual input (reserved reagent-adjacent); milling it into a Create intermediate without an Occulti
3	False	occultism	occultism:iesnium_ingot (rare otherworld ore)	recipe (create:crushing)	create	M-03	ACCEPT	{'ACCEPT': 3}	crushing iesnium ore doubles yield — the rare otherworld metal earns a Create-ore-processing bonus, pulling players towa
3	True	occultism	occultism:dimensional_mineshaft (passive ore logistics)	config	create	M-18	ACCEPT	{'ACCEPT': 3}	Dimensional miner spirits acquire scarce regional ores that are too deep or too sparse to mine by hand — magic as a logi
2	False	occultism	occultism:iesnium_ingot (rare otherworld metal)	recipe (create:sequenced_assembly)	create	M-06	ACCEPT	{'ACCEPT': 2}	Iesnium, a metal drawn from a pocket void dimension by a bound Djinni, is exotic enough to be an endgame sequenced-assem
2	False	occultism	occultism:miner (dimensional mineshaft)	occultism:miner	economy	M-18	ACCEPT	{'ACCEPT': 2}	Dimensional miner-spirits acquire scarce ores from the void dimension — magic as a logistics acquisition provider, remov
2	False	occultism	occultism dimensional mineshaft ore output	occultism:miner → trade/bounty node	economy	M-18	ACCEPT	{'ACCEPT': 2}	sell the demon-mined ore stream to the market — spirit logistics is the magic pillar's contribution to the distribution 
2	False	occultism	foreign magic essences (ars_nouveau:source_gem etc.)	occultism:crystallize	magic	M-01	ACCEPT	{'ACCEPT': 2}	crystallizing source into an occultism intermediate locks the two magic pillars together at the reagent level — neither 
2	False	occultism	occultism:iesnium_ingot	create:mixing / mechanical_crafting → required Create input	create	M-29	ACCEPT	{'ACCEPT': 2}	high-tier Create devices require iesnium as a component (the magic-exclusive metal gates the deepest tech) — a Create sp
2	False	occultism	occultism spirit essences (foliot/djinni/afrit/marid)	ars_nouveau:imbuement	magic	M-01	REJECT	{'REJECT': 2}	M-01's arcane currency (source_gem ↔ irons arcane_essence) is the reserved hub for inter-magic currency exchange. Adding
1	False	occultism	occultism:afrit_essence / djinni_essence / foliot_essence / marid_essence	ars_nouveau:imbuement (spirit essences as catalysts for imbuement tiers)	magic	M-01	ACCEPT	{'ACCEPT': 1}	Spirit essences as power-tier catalysts for Ars imbuement — Occultism and Ars speak the same "arcane energy" language; a
1	False	occultism	occultism:iesnium_ingot	create:haunting (iesnium soul-fire transmutation — the otherworld metal passes through soul-fire and gains a spirit charge)	create	M-19	ACCEPT	{'ACCEPT': 1}	Iesnium is already an otherworld metal with elemental resonance — running it through Create's haunting (soul-fire) to un
1	False	occultism	mob drops (any c:tags mob drop)	occultism:spirit_fire → essences	magic	M-11	ACCEPT	{'ACCEPT': 1}	Spirit fire as the universal mob-drop transmuter — every enemy that dies near a pentacle can contribute to the magic web
1	False	occultism	mob/boss drops (afrit/djinni essences, otherworld drops)	occultism:spirit_trade	economy	M-18	ACCEPT	{'ACCEPT': 1}	a summoned spirit-merchant deals otherworld goods for coin — demon labor becomes a logistics arm of the player economy.
1	False	occultism	occultism ritual items (datura, chalk)	create:milling	create	M-12	REJECT	{'REJECT': 1}	Milling chalk or datura in a Create mill is mechanically plausible but thematically arbitrary — occult ingredients lose 
1	False	occultism	ore inputs (all pack ores)	occultism:crushing (parallel to create:crushing)	create	M-03	ACCEPT	{'ACCEPT': 1}	magic players double their ores by sacrificing them to a summoned crusher spirit instead of running a Create mill — the 
1	False	occultism	occultism:datura (crop, item/crops/datura)	create:haunting	create	M-19	ACCEPT	{'ACCEPT': 1}	the cursed datura plant transmuted in soul fire yields a soul-touched reagent — Create's haunting furnace bridges to the
1	False	occultism	grimoireofgaia / alexsmobs / naturalist mob drops	occultism:spirit_fire	magic	M-11	ACCEPT	{'ACCEPT': 1}	the spirit fire transmutes any creature essence into an occult intermediate — the entire bestiary feeds the summoning we
1	False	occultism	foreign drops	occultism:ritual	magic	M-02	ACCEPT	{'ACCEPT': 1}	pentacle rituals consume curated boss/mob drops as reagent sacrifices — high-tier magic costs real danger-content, not j
1	False	occultism	foreign materials (ores, gems)	occultism:crushing	create	M-03	REJECT	{'REJECT': 1}	occultism:crushing is a parallel ore-doubler but it competes with create:crushing rather than feeding it; routing foreig
1	False	occultism	iesnium_ore / silver_ore (occultism's native ores)	create:crushing	create	M-03	ACCEPT	{'ACCEPT': 1}	Run occultism's otherworldly ores through a Create Crushing Wheel to get double yield — two systems competing on the sam
1	False	occultism	occultism ores (iesnium/silver) → create:crushing	create:crushing	create	M-03	ACCEPT	{'ACCEPT': 1}	crushing iesnium ore yields doubled iesnium dust + experience nugget — ore scarcity makes every doubled ingot matter
